,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,BR_div_by_Rooms,Rooms_by_Occup,BR_by_Occup
12222,3.1591,19.0,6.452132701421801,1.1033175355450238,2703.0,2.562085308056872,33.71,-116.91,1.897,0.17100044072278536,2.5183129855715873,0.4306326304106548
19789,1.125,23.0,6.130434782608695,2.5652173913043477,47.0,2.0434782608695654,40.99,-123.35,0.66,0.41843971631205673,2.9999999999999996,1.25531914893617
2299,2.3375,17.0,4.770818995182381,1.0227116311080524,3056.0,2.1032346868547833,36.82,-119.76,0.993,0.21436814772071555,2.2683246073298426,0.48625654450261785
8854,15.0001,52.0,8.710144927536232,1.0289855072463767,408.0,2.9565217391304346,34.07,-118.41,5.00001,0.11813643926788683,2.946078431372549,0.3480392156862745
908,5.1616,29.0,5.518024032042724,0.9933244325767691,2023.0,2.7009345794392523,37.54,-122.0,2.751,0.18001451729978224,2.0430054374691053,0.36777063766683143
15219,4.988,4.0,6.020026702269693,1.0493991989319091,4438.0,2.9626168224299065,32.95,-117.12,2.637,0.17431803060545575,2.03199639477242,0.3542136097341144
2545,1.6369,39.0,4.91131498470948,1.0091743119266054,731.0,2.235474006116208,40.78,-124.17,0.683,0.2054794520547945,2.1969904240766076,0.4514363885088919
11279,5.244,35.0,5.488970588235294,0.9816176470588235,811.0,2.9816176470588234,33.8,-117.96,2.18,0.1788345612860013,1.8409371146732432,0.32922318125770655
12904,2.0926,11.0,4.134939759036144,0.9734939759036144,722.0,1.7397590361445783,38.61,-121.34,1.661,0.23543123543123542,2.376731301939058,0.5595567867036011
11278,5.2816,36.0,5.965174129353234,1.0024875621890548,1261.0,3.13681592039801,33.79,-117.96,2.218,0.16805671392827357,1.901665344964314,0.31958762886597936
9484,2.8833,19.0,6.75,1.3486842105263157,424.0,2.789473684210526,39.31,-123.15,1.542,0.19980506822612085,2.419811320754717,0.4834905660377359
1793,4.016,47.0,4.743131868131868,1.070054945054945,1353.0,1.8585164835164836,37.93,-122.42,2.745,0.2256009267303794,2.5521064301552103,0.5757575757575757
1766,3.0694,44.0,5.385852090032154,1.0192926045016077,806.0,2.5916398713826365,37.95,-122.34,1.353,0.1892537313432836,2.0781637717121586,0.39330024813895786
17894,3.0357,39.0,3.5118110236220472,1.015748031496063,317.0,2.4960629921259843,37.37,-121.95,2.083,0.289237668161435,1.4069400630914826,0.4069400630914826
16534,3.375,4.0,2.0,1.0,79.0,2.7241379310344827,37.78,-121.2,1.063,0.5,0.7341772151898734,0.3670886075949367
1463,4.5833,28.0,6.292117465224111,1.1020092735703246,2033.0,3.142194744976816,37.96,-122.0,1.907,0.17514124293785313,2.00245941957698,0.35071323167732416
9221,2.0278,33.0,5.458149779735683,1.1013215859030836,648.0,2.854625550660793,37.13,-120.26,0.588,0.20177562550443903,1.912037037037037,0.38580246913580246
6989,2.6082,29.0,3.4941176470588236,1.0294117647058822,1968.0,2.8941176470588235,33.97,-118.04,1.625,0.2946127946127946,1.2073170731707317,0.35569105691056907
10798,4.5658,33.0,5.74468085106383,1.2644376899696048,859.0,2.6109422492401215,33.62,-117.93,5.00001,0.22010582010582008,2.20023282887078,0.4842840512223516
4069,6.7082,30.0,6.68,1.020952380952381,1427.0,2.718095238095238,34.16,-118.48,5.00001,0.15283718277730257,2.45760336370007,0.37561317449194115
1151,1.5771,12.0,4.175903614457831,1.0144578313253012,1861.0,4.48433734939759,39.53,-121.56,0.652,0.24293133294864397,0.9312197743148846,0.2262224610424503
6556,9.532,50.0,7.114427860696518,0.9253731343283582,620.0,3.084577114427861,34.19,-118.11,4.833,0.13006993006993006,2.306451612903226,0.3
10617,4.5469,4.0,5.219594594594595,1.027027027027027,788.0,2.6621621621621623,33.68,-117.81,5.00001,0.19676375404530744,1.9606598984771573,0.3857868020304568
14229,4.0668,14.0,4.7193460490463215,0.9305177111716622,2139.0,2.9141689373297,32.67,-117.04,1.375,0.19717090069284066,1.619448340345956,0.31930808789153814
2398,3.7857,19.0,20.2,4.05,187.0,2.3375,36.79,-118.91,0.786,0.2004950495049505,8.641711229946525,1.732620320855615
2796,2.0357,34.0,4.906103286384977,1.1220657276995305,896.0,2.103286384976526,36.64,-118.05,0.742,0.22870813397129183,2.3325892857142856,0.5334821428571428
3660,3.6591,36.0,5.2077393075356415,1.0997963340122199,1556.0,3.169042769857434,34.22,-118.4,1.838,0.21118498240125144,1.6433161953727506,0.34704370179948585
10955,1.7823,17.0,4.055045871559633,1.0871559633027523,1079.0,2.4747706422018347,33.76,-117.88,2.053,0.2680995475113122,1.63855421686747,0.4392956441149213
5853,5.1008,47.0,5.338144329896907,0.9587628865979382,1284.0,2.647422680412371,34.17,-118.32,2.471,0.17960602549246815,2.0163551401869158,0.3621495327102804
13422,4.2429,3.0,7.3166571915861285,1.3160886867538375,5820.0,3.3086981239340534,34.04,-117.46,1.473,0.1798756798756799,2.211340206185567,0.397766323024055
12823,3.0903,10.0,5.988235294117647,1.035294117647059,1932.0,3.788235294117647,38.72,-121.42,0.919,0.17288801571709236,1.5807453416149069,0.2732919254658385
13275,2.6582,15.0,4.540208136234626,1.1438032166508987,2554.0,2.416272469252602,34.1,-117.63,1.228,0.25192748489268596,1.8790133124510568,0.47337509788566945
10462,5.6754,12.0,5.380697050938338,1.064343163538874,1033.0,2.7694369973190347,33.48,-117.64,2.759,0.19780767314399603,1.9428848015488869,0.3843175217812198
11033,3.75,23.0,5.3968804159445405,1.0571923743500866,2045.0,3.5441941074523395,33.79,-117.81,2.119,0.19588953114964675,1.5227383863080683,0.2982885085574572
11913,3.8682,28.0,5.80030959752322,1.0077399380804954,2399.0,3.7136222910216716,33.96,-117.43,1.165,0.17373899119295438,1.5619007919966654,0.2713630679449771
3656,3.6442,43.0,5.304347826086956,0.9652173913043478,729.0,3.1695652173913045,34.22,-118.4,1.863,0.1819672131147541,1.6735253772290808,0.3045267489711934
7001,2.9714,37.0,4.071428571428571,1.0124223602484472,2778.0,4.313664596273292,33.96,-118.05,1.603,0.24866514111365373,0.9438444924406046,0.2347012239020878
20185,5.9181,24.0,5.7,1.034375,1049.0,3.278125,34.27,-119.16,2.211,0.18146929824561403,1.7387988560533842,0.31553860819828405
9473,3.2156,10.0,5.3905013192612135,1.096306068601583,2111.0,2.7849604221635884,39.46,-123.4,1.044,0.20337738619676946,1.9355755566082424,0.39365229748934155
10362,3.7361,16.0,5.022372528616025,1.0405827263267429,4732.0,2.4620187304890737,33.62,-117.7,1.972,0.20718947477468144,2.039940828402367,0.42265426880811496
7395,1.9798,41.0,5.218543046357616,1.1225165562913908,1252.0,4.145695364238411,33.95,-118.25,0.981,0.21510152284263961,1.2587859424920127,0.2707667731629393
5550,4.6923,44.0,5.322222222222222,1.0177777777777777,1287.0,2.86,33.96,-118.38,2.99,0.19123173277661795,1.860916860916861,0.35586635586635584
15824,2.7173,52.0,4.245161290322581,1.1290322580645162,935.0,2.010752688172043,37.75,-122.42,3.0,0.2659574468085107,2.1112299465240643,0.5614973262032086
11966,1.6955,24.0,4.353383458646617,1.1259398496240602,1829.0,3.43796992481203,34.0,-117.4,0.868,0.2586355785837651,1.266265718972116,0.32750136686714054
17671,3.6802,6.0,4.200221238938053,1.0884955752212389,2437.0,2.6957964601769913,37.31,-121.87,1.524,0.2591519620753226,1.5580631924497332,0.4037751333606893
15689,5.8543,52.0,4.502183406113537,1.1397379912663756,2065.0,1.502911208151383,37.79,-122.43,5.00001,0.2531522793404462,2.995641646489104,0.7583535108958838
9486,3.788,25.0,5.730841121495327,1.0654205607476634,1558.0,2.91214953271028,39.26,-123.18,1.342,0.18590998043052834,1.9679075738125804,0.36585365853658536
13,2.6736,52.0,4.0,1.0977011494252873,345.0,1.9827586206896552,37.84,-122.26,1.913,0.2744252873563218,2.017391304347826,0.553623188405797
17229,6.8406,41.0,7.394052044609666,1.0074349442379182,666.0,2.475836431226766,34.44,-119.69,5.00001,0.13624937154348918,2.9864864864864864,0.4069069069069069
12907,6.2817,25.0,6.65625,0.9484375,1635.0,2.5546875,38.6,-121.33,2.882,0.14248826291079814,2.6055045871559632,0.3712538226299694
4504,1.7054,40.0,3.9633699633699635,1.164835164835165,1085.0,3.9743589743589745,34.05,-118.2,1.172,0.29390018484288355,0.9972350230414747,0.29308755760368665
15350,4.1713,23.0,6.356060606060606,1.0416666666666667,1227.0,4.6477272727272725,33.26,-117.3,1.338,0.16388557806912993,1.3675631621841893,0.22412387938060313
4499,2.52,28.0,3.7859649122807015,1.0736842105263158,1358.0,4.764912280701754,34.05,-118.21,1.319,0.283595922150139,0.7945508100147275,0.22533136966126657
1888,2.0708,28.0,6.3710407239819,1.411764705882353,522.0,2.3619909502262444,38.92,-119.98,0.896,0.22159090909090912,2.697318007662835,0.5977011494252874
337,2.25,46.0,4.320224719101123,1.0280898876404494,693.0,3.893258426966292,37.74,-122.17,0.842,0.23797139141742524,1.1096681096681096,0.26406926406926406
2753,1.375,25.0,3.857142857142857,0.9518272425249169,2185.0,3.629568106312292,32.67,-115.49,0.701,0.24677002583979327,1.062700228832952,0.2622425629290618
3303,2.0577,16.0,5.765060240963855,1.3433734939759037,828.0,2.4939759036144578,38.96,-122.62,0.69,0.2330198537095089,2.3115942028985508,0.5386473429951691
15646,2.5013,52.0,3.1043324491600353,1.0893015030946065,2452.0,2.1679929266136164,37.79,-122.42,2.75,0.35089718029051553,1.4318923327895594,0.5024469820554649
8250,1.9647,23.0,3.431693989071038,1.1484517304189434,3940.0,3.588342440801457,33.78,-118.17,1.862,0.3346602972399151,0.9563451776649746,0.3200507614213198
1914,1.875,33.0,141.9090909090909,25.636363636363637,30.0,2.727272727272727,38.91,-120.1,5.00001,0.1806534272901986,52.03333333333334,9.4
1445,6.2135,28.0,6.408577878103838,0.9661399548532731,1372.0,3.0970654627539504,37.97,-121.99,2.172,0.15075730891158856,2.0692419825072887,0.3119533527696793
4615,2.4348,31.0,2.6780575539568345,1.1942446043165467,1793.0,3.2248201438848922,34.07,-118.3,2.306,0.4459368703828072,0.8304517568321249,0.37032905744562183
7662,3.9091,44.0,5.005586592178771,1.1284916201117319,1115.0,3.1145251396648046,33.83,-118.22,1.744,0.22544642857142858,1.6071748878923766,0.36233183856502243
19203,1.5357,52.0,3.879120879120879,1.0293040293040292,627.0,2.2967032967032965,38.44,-122.72,1.375,0.2653446647780925,1.6889952153110048,0.44816586921850077
9993,3.6563,17.0,5.901408450704225,1.1338028169014085,388.0,2.732394366197183,39.03,-121.12,1.635,0.1921241050119332,2.1597938144329896,0.41494845360824745
7496,3.2917,27.0,4.435114503816794,1.0305343511450382,647.0,4.938931297709924,33.93,-118.25,0.831,0.23235800344234078,0.8979907264296755,0.20865533230293665
19887,2.1731,29.0,5.086956521739131,1.0031055900621118,942.0,2.9254658385093166,36.29,-119.12,0.662,0.19719169719169716,1.7388535031847137,0.34288747346072185
8753,3.3565,26.0,4.169491525423729,1.059725585149314,2738.0,2.2098466505246166,33.82,-118.36,3.608,0.254161827332559,1.8867786705624545,0.4795471146822498
14909,4.9962,26.0,6.104553119730186,1.0236087689713322,2000.0,3.372681281618887,32.62,-117.04,1.56,0.16767955801104972,1.8100000000000003,0.3035
18820,3.625,52.0,5.285714285714286,1.125,143.0,2.5535714285714284,39.67,-120.24,0.686,0.21283783783783786,2.06993006993007,0.4405594405594406
13846,3.375,10.0,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,34.5,-117.35,0.98,0.18122977346278316,1.8424190800681433,0.3339011925042589
10092,3.46,31.0,4.457575757575758,0.9727272727272728,841.0,2.5484848484848484,33.93,-117.96,2.328,0.21821889870836164,1.7491082045184307,0.38168846611177176
1305,4.8359,25.0,6.602316602316602,1.111969111969112,799.0,3.0849420849420848,38.0,-121.83,1.453,0.16842105263157894,2.1401752190237797,0.36045056320400504
116,2.4234,28.0,3.0234798314268514,1.053582179409994,2558.0,1.5400361228175798,37.83,-122.25,2.185,0.34846674631620866,1.9632525410476935,0.6841282251759186
19640,3.3083,20.0,5.387832699619772,1.0,853.0,3.2433460076045626,37.53,-120.79,1.083,0.1856033874382498,1.661195779601407,0.3083235638921454
10074,4.3958,9.0,6.645631067961165,1.2378640776699028,1193.0,2.895631067961165,39.33,-120.1,1.248,0.18626734842951057,2.295054484492875,0.42749371332774516
14797,2.3253,14.0,4.239731768650461,1.0888516345347863,3662.0,3.069572506286672,32.57,-117.1,1.337,0.2568208778173191,1.3812124522119062,0.35472419442927366
13541,3.2292,44.0,5.291814946619217,0.9715302491103203,972.0,3.4590747330960854,34.14,-117.31,0.861,0.183591123066577,1.5298353909465021,0.28086419753086417
19349,4.6875,33.0,6.924242424242424,1.1136363636363635,394.0,2.984848484848485,38.67,-123.01,2.462,0.16083150984682712,2.3197969543147208,0.37309644670050757
595,4.8237,38.0,5.699386503067485,1.0076687116564418,1784.0,2.736196319018405,37.71,-122.08,2.209,0.17680301399354145,2.0829596412556053,0.36827354260089684
9892,2.4398,52.0,4.794336810730253,1.105812220566319,1670.0,2.488822652757079,38.29,-122.29,1.631,0.23064967360895247,1.9263473053892215,0.444311377245509
10447,6.5964,14.0,6.604508196721311,0.9918032786885246,1230.0,2.5204918032786887,33.43,-117.59,3.588,0.15017064846416384,2.6203252032520323,0.39349593495934954
1570,7.7072,34.0,7.144486692015209,1.0076045627376427,729.0,2.7718631178707223,37.84,-122.02,4.438,0.14103246407663653,2.577503429355281,0.36351165980795613
13042,4.2031,8.0,5.520833333333333,1.1354166666666667,398.0,4.145833333333333,38.55,-121.13,2.125,0.2056603773584906,1.3316582914572865,0.27386934673366836
16747,4.0833,35.0,4.7898550724637685,0.9299516908212561,1577.0,3.8091787439613527,37.69,-122.46,2.667,0.19415027735753906,1.2574508560558022,0.24413443246670893
13331,3.6467,14.0,5.174168297455969,1.0273972602739727,2021.0,3.954990215264188,34.05,-117.66,1.475,0.1985627836611195,1.3082632360217714,0.25977238990598717
7392,2.3864,42.0,5.1395348837209305,1.1434108527131783,918.0,3.558139534883721,33.96,-118.25,0.988,0.222473604826546,1.4444444444444444,0.3213507625272331
14287,3.5156,50.0,6.480337078651686,1.1910112359550562,887.0,2.491573033707865,32.73,-117.12,1.688,0.18378846987429562,2.600901916572717,0.47801578354002255
15526,2.8015,12.0,4.467041389882473,1.080224833929484,4854.0,2.4803270311701584,33.13,-117.06,1.435,0.2418210935712652,1.8009888751545118,0.4355170992995468
536,2.5444,30.0,4.847953216374269,1.016374269005848,3668.0,4.2900584795321635,37.79,-122.28,2.75,0.20965018094089263,1.130043620501636,0.23691384950926936
18601,5.1664,32.0,5.825454545454545,1.1527272727272728,752.0,2.7345454545454544,37.16,-122.12,1.851,0.19787765293383272,2.13031914893617,0.4215425531914894
6862,3.3906,27.0,5.074324324324325,1.0444015444015444,3496.0,3.3745173745173744,34.06,-118.14,2.372,0.20582081034810729,1.5037185354691076,0.30949656750572085
7825,4.375,37.0,5.325714285714286,0.9771428571428571,578.0,3.302857142857143,33.91,-118.14,1.776,0.1834763948497854,1.6124567474048441,0.2958477508650519
4066,4.6,30.0,6.246732026143791,1.2091503267973855,1449.0,2.3676470588235294,34.16,-118.47,3.925,0.19356526288255296,2.6383712905452037,0.5106970324361628
12054,2.316,35.0,4.100467289719626,1.0420560747663552,1453.0,3.3948598130841123,33.88,-117.57,1.194,0.25413105413105413,1.2078458362009634,0.3069511355815554
8658,5.7128,24.0,5.307038834951456,1.0570388349514563,1830.0,2.220873786407767,33.85,-118.39,3.662,0.19917676652183858,2.3896174863387976,0.47595628415300545
679,4.3864,35.0,5.415637860082304,0.9197530864197531,1349.0,2.7757201646090537,37.68,-122.15,2.052,0.16983282674772038,1.951074870274277,0.3313565604151223
1010,5.4496,17.0,6.1809899787427875,1.0607348921955664,8768.0,2.662617673853629,37.68,-121.73,2.389,0.17161245946742656,2.32139598540146,0.39838047445255476
15674,3.9856,52.0,3.4547413793103448,1.0495689655172413,727.0,1.5668103448275863,37.8,-122.44,5.00001,0.3038053649407361,2.2049518569463546,0.669876203576341
20373,4.5625,42.0,6.962962962962963,1.1851851851851851,220.0,2.7160493827160495,34.17,-118.85,3.188,0.1702127659574468,2.5636363636363635,0.43636363636363634
17872,3.3859,18.0,4.612844036697248,1.0605504587155963,2205.0,4.045871559633028,37.43,-121.96,1.58,0.22991249005568812,1.1401360544217687,0.2621315192743764
19104,3.6392,8.0,5.709426627793975,1.0835762876579202,2808.0,2.728862973760933,38.17,-122.51,2.463,0.18978723404255318,2.092236467236467,0.397079772079772
5494,12.0088,16.0,6.006711409395973,1.2147651006711409,237.0,1.5906040268456376,33.96,-118.48,5.00001,0.20223463687150836,3.7763713080168775,0.7637130801687763
7296,3.2788,39.0,4.412751677852349,1.0268456375838926,1257.0,4.218120805369128,33.98,-118.21,1.69,0.23269961977186313,1.0461416070007954,0.24343675417661095
3356,2.5074,35.0,4.882154882154882,1.0942760942760943,717.0,2.414141414141414,40.42,-120.66,0.664,0.22413793103448276,2.0223152022315203,0.4532775453277546
11494,5.8623,24.0,5.972413793103448,1.0183908045977013,1184.0,2.72183908045977,33.71,-118.02,2.878,0.17051578137028486,2.1942567567567566,0.37415540540540543
11465,3.2353,16.0,4.40282131661442,1.109717868338558,1260.0,1.974921630094044,33.66,-118.0,2.529,0.2520469918120327,2.2293650793650794,0.5619047619047619
9424,4.3194,43.0,6.200716845878136,1.168458781362007,629.0,2.2544802867383513,37.91,-122.69,2.387,0.1884393063583815,2.750397456279809,0.5182829888712241
2463,2.4044,34.0,5.092936802973978,1.066914498141264,818.0,3.04089219330855,36.54,-119.87,0.725,0.2094890510948905,1.6748166259168706,0.35085574572127143
20417,6.5474,29.0,7.090909090909091,0.9893048128342246,586.0,3.1336898395721926,34.19,-118.86,4.229,0.13951734539969834,2.2627986348122864,0.31569965870307165
12146,2.5335,8.0,6.021786492374727,1.1688453159041394,1674.0,1.8235294117647058,33.72,-117.2,1.101,0.1941027496382055,3.302270011947431,0.6409796893667862
4897,2.1466,31.0,3.4509283819628647,1.0689655172413792,1952.0,5.177718832891247,34.01,-118.25,1.008,0.30976172175249805,0.6664959016393442,0.20645491803278684
8659,4.425,16.0,3.422582448295137,1.111794298490777,2853.0,1.5947456679709335,33.85,-118.41,3.364,0.3248407643312102,2.146161934805468,0.6971608832807571
15931,3.4231,42.0,5.136094674556213,1.1301775147928994,1703.0,3.358974358974359,37.73,-122.41,2.302,0.22004608294930877,1.5290663534938342,0.33646506165590134
4119,5.5524,52.0,6.129032258064516,1.0419354838709678,1842.0,2.970967741935484,34.14,-118.2,2.939,0.17,2.0629750271444083,0.3507057546145494
10954,3.4345,37.0,4.486486486486487,1.0165165165165164,2354.0,3.5345345345345347,33.76,-117.88,2.355,0.2265729585006693,1.2693288020390825,0.2875955819881053
19096,4.8603,16.0,6.790155440414508,1.077720207253886,1247.0,3.2305699481865284,38.24,-122.6,1.984,0.15871804654711943,2.1018444266238974,0.3336006415396953
14460,2.3187,34.0,5.184729064039409,1.0935960591133005,780.0,1.9211822660098523,32.85,-117.27,4.889,0.21092636579572446,2.698717948717949,0.5692307692307692
20370,7.0504,14.0,8.009146341463415,1.0,1121.0,3.417682926829268,34.18,-118.9,3.338,0.124857251617815,2.3434433541480826,0.29259589652096346
3775,4.1875,14.0,4.438461538461539,1.1538461538461537,372.0,2.8615384615384616,34.16,-118.41,2.75,0.2599653379549393,1.5510752688172043,0.4032258064516129
18030,4.7279,30.0,6.255376344086022,1.1263440860215055,1114.0,2.9946236559139785,37.24,-121.91,2.72,0.18006016330038677,2.0888689407540397,0.3761220825852783
305,1.8913,43.0,5.498637602179836,1.111716621253406,1111.0,3.02724795640327,37.76,-122.18,0.912,0.20218037661050545,1.8163816381638163,0.3672367236723672
1051,4.4531,16.0,5.901408450704225,1.0845070422535212,559.0,2.624413145539906,38.34,-120.71,1.443,0.18377088305489264,2.2486583184257602,0.4132379248658319
16393,5.5376,42.0,7.0,1.0204081632653061,116.0,2.36734693877551,38.04,-121.22,2.125,0.1457725947521866,2.956896551724138,0.4310344827586207
2088,1.5273,46.0,4.764065335753176,1.0762250453720508,1368.0,2.4827586206896552,36.75,-119.8,0.59,0.2259047619047619,1.918859649122807,0.43347953216374263
12701,2.0471,16.0,4.274308300395257,1.1596837944664031,2523.0,1.9944664031620554,38.6,-121.41,1.042,0.2713149620861846,2.1430836305984937,0.5814506539833532
6721,4.9167,16.0,4.558109833971903,1.0485312899106003,1505.0,1.922094508301405,34.13,-118.14,2.511,0.2300364247688428,2.3714285714285714,0.545514950166113
5214,2.3333,44.0,4.689102564102564,1.0,940.0,3.0128205128205128,33.94,-118.25,0.998,0.2132604237867396,1.5563829787234043,0.33191489361702126
5375,4.125,41.0,3.3666666666666667,0.7666666666666667,85.0,2.8333333333333335,34.04,-118.39,2.375,0.22772277227722773,1.188235294117647,0.27058823529411763
1071,2.2621,43.0,5.314285714285714,1.0696428571428571,1181.0,2.1089285714285713,39.74,-121.84,0.851,0.20127688172043012,2.5198983911939035,0.5071972904318375
802,4.1652,37.0,5.205673758865248,1.0780141843971631,1038.0,3.6808510638297873,37.64,-122.06,1.582,0.20708446866485014,1.4142581888246628,0.2928709055876686
4019,4.8984,31.0,4.492690058479532,0.9853801169590644,1486.0,2.172514619883041,34.18,-118.49,3.117,0.21932964529775464,2.0679676985195155,0.4535666218034993
4865,1.2969,24.0,2.4864341085271318,1.056201550387597,1932.0,3.744186046511628,34.04,-118.28,1.602,0.4247856586126267,0.6640786749482401,0.28209109730848864
10225,3.3594,32.0,4.969298245614035,0.9473684210526315,693.0,3.039473684210526,33.87,-117.89,2.021,0.1906443071491615,1.634920634920635,0.3116883116883117
18413,7.3339,17.0,7.275092936802974,0.9702602230483272,863.0,3.20817843866171,37.27,-121.85,2.942,0.13336739908022485,2.267670915411356,0.30243337195828507
16213,2.0398,46.0,4.911528150134048,0.9785522788203753,975.0,2.613941018766756,37.96,-121.32,0.881,0.19923580786026202,1.8789743589743588,0.3743589743589743
2909,2.9821,28.0,5.91480996068152,1.001310615989515,1593.0,2.0878112712975097,35.39,-119.03,1.187,0.16928872147130514,2.8330194601381042,0.4795982423101068
1058,2.0094,19.0,4.351529694061187,1.0707858428314336,4030.0,2.4175164967006597,39.76,-121.86,0.873,0.24607113316790735,1.8,0.44292803970223327
19772,2.2292,32.0,5.261744966442953,1.0671140939597314,1316.0,2.9440715883668904,39.94,-122.17,0.574,0.20280612244897955,1.7872340425531916,0.36246200607902734
12243,1.4366,18.0,4.5588793922127255,1.1400759734093067,4002.0,1.9002849002849003,33.75,-116.99,0.77,0.25007811686282677,2.399050474762619,0.5999500249875062
1243,2.2754,23.0,5.1298527443105755,1.036144578313253,2435.0,3.2597054886211514,39.0,-122.13,0.592,0.20198329853862212,1.5737166324435317,0.31786447638603693
10573,6.5069,4.0,6.062899786780384,1.0341151385927505,2677.0,2.8539445628997866,33.68,-117.64,2.434,0.17056444522595393,2.1243929772132986,0.36234590960029883
6344,1.4722,4.0,3.769647696476965,1.3712737127371273,727.0,1.970189701897019,34.06,-117.74,1.375,0.36376707404744785,1.9133425034387896,0.6960110041265474
573,3.6875,28.0,4.65566037735849,1.0471698113207548,2974.0,2.004043126684636,37.74,-122.27,3.539,0.22492401215805474,2.3231338264963015,0.5225285810356424
7586,1.8095,31.0,4.129094412331407,1.0057803468208093,2276.0,4.3853564547206165,33.9,-118.23,1.008,0.2435837610825945,0.9415641476274166,0.22934973637961337
13088,3.9934,18.0,5.781935483870968,1.0064516129032257,2211.0,2.8529032258064517,38.55,-121.35,1.233,0.17406828832849808,2.0266847580280416,0.3527815468113975
275,7.0875,41.0,6.593457943925234,1.088785046728972,626.0,2.925233644859813,37.79,-122.18,2.407,0.16513111268603825,2.253993610223642,0.3722044728434505
7549,2.7109,37.0,4.292,1.06,1197.0,4.788,33.91,-118.21,1.33,0.24697110904007458,0.89640768588137,0.22138680033416874
7434,2.84,41.0,4.07900677200903,0.9977426636568849,1628.0,3.674943566591422,33.94,-118.21,1.561,0.24460431654676257,1.10995085995086,0.2714987714987715
6772,4.2981,52.0,6.329113924050633,1.2151898734177216,363.0,2.2974683544303796,34.11,-118.15,3.528,0.192,2.7548209366391188,0.5289256198347108
9813,3.1543,29.0,4.933949801849406,1.0673712021136064,1873.0,2.474240422721268,36.61,-121.92,2.538,0.21633199464524766,1.9941270688734651,0.43139348638547786
14551,6.4321,5.0,7.17981072555205,0.9810725552050473,1158.0,3.6529968454258674,32.98,-117.13,2.719,0.1366432337434095,1.9654576856649395,0.268566493955095
7490,1.7411,35.0,5.369158878504673,1.294392523364486,909.0,4.247663551401869,33.93,-118.23,0.967,0.24107919930374236,1.2640264026402641,0.3047304730473047
13350,5.6168,13.0,6.727524204702628,1.008298755186722,2780.0,3.8450899031811896,34.02,-117.63,1.754,0.1498766447368421,1.749640287769784,0.26223021582733813
11818,5.2536,13.0,6.35064935064935,0.9567099567099567,688.0,2.9783549783549783,38.97,-121.09,1.919,0.15064758009543286,2.132267441860465,0.32122093023255816
6125,3.525,20.0,4.429172510518934,0.9593267882187938,2396.0,3.3604488078541372,34.11,-117.91,1.53,0.21659278024065864,1.3180300500834725,0.2854757929883139
9281,6.9081,18.0,8.207671957671957,1.085978835978836,2311.0,3.056878306878307,38.09,-122.61,3.687,0.1323126510878324,2.6849848550411077,0.35525746430116834
2293,2.7222,24.0,5.212795549374131,1.070931849791377,1827.0,2.541029207232267,36.8,-119.77,0.831,0.2054429028815368,2.051450465243569,0.421455938697318
18344,3.9243,44.0,4.2764423076923075,1.0084134615384615,1779.0,2.1382211538461537,37.42,-122.15,4.048,0.23580663293985385,2.0,0.4716132658797077
18849,1.7448,23.0,5.384615384615385,1.1775147928994083,370.0,2.1893491124260356,41.41,-122.39,0.801,0.21868131868131868,2.4594594594594597,0.5378378378378378
19164,3.2857,16.0,5.146788990825688,1.0428134556574924,880.0,2.691131498470948,38.34,-122.69,1.602,0.20261437908496732,1.9125,0.3875
2894,1.7292,38.0,4.135135135135135,0.990990990990991,743.0,3.3468468468468466,35.37,-118.99,0.581,0.23965141612200436,1.2355316285329745,0.2960969044414536
10284,6.5755,23.0,6.813370473537605,1.0027855153203342,1196.0,3.331476323119777,33.9,-117.83,2.728,0.1471790678659035,2.045150501672241,0.3010033444816054
9506,3.0652,24.0,5.415322580645161,1.059475806451613,3002.0,3.026209677419355,39.1,-123.34,1.311,0.19564408041697695,1.789473684210526,0.3500999333777482
20367,8.0428,3.0,8.23943661971831,1.0422535211267605,493.0,3.471830985915493,34.16,-118.94,5.00001,0.1264957264957265,2.3732251521298173,0.3002028397565923
6158,3.1912,33.0,4.8950471698113205,1.0023584905660377,3563.0,4.201650943396227,34.08,-117.96,1.599,0.20476993495543241,1.1650294695481334,0.2385630087005332
17867,4.7794,26.0,6.003597122302159,0.9928057553956835,951.0,3.420863309352518,37.44,-121.91,2.258,0.16536848412222888,1.754994742376446,0.2902208201892745
5821,7.1262,27.0,7.012727272727273,1.029090909090909,3199.0,2.908181818181818,34.22,-118.31,4.462,0.1467461757842883,2.411378555798687,0.3538605814316974
19880,0.78,10.0,3.835766423357664,1.083941605839416,927.0,3.383211678832117,36.33,-119.28,0.555,0.28258801141769746,1.133764832793959,0.3203883495145631
11110,3.2303,13.0,3.6643518518518516,1.0972222222222223,1672.0,3.8703703703703702,33.85,-117.89,2.013,0.29943145925458,0.9467703349282296,0.2834928229665072
8230,1.5076,24.0,3.192563081009296,1.0876494023904382,1566.0,2.0796812749003983,33.77,-118.2,1.458,0.34068219633943425,1.5351213282247764,0.5229885057471264
359,5.5701,34.0,7.170616113744076,1.09478672985782,545.0,2.5829383886255926,37.76,-122.14,2.528,0.15267680105750164,2.776146788990826,0.42385321100917434
